ID,NAME,PHONENUMBER,ADDRESS,CITY,STATE,PHONEAREACODE,STATE_ENCODED_0,STATE_ENCODED_1,CITY_ENCODED
1450000002373,SeeThruChineseKitchen,(773) 238-9898,"10939 S. Western Avenue, IL",Chicago,IL,773238,0,1,602096.4060475162
1450000002374,Segovia,(201) 641-4266,"150 MoonachieRoad, Moonachie, ",Moonachie,NJ,201641,0,6,503285.48168176174
1450000002375,Semiramis,(773) 279-8900,"4639 N. Kedzie Avenue, Chicago, IL",Chicago,IL,773279,0,1,602096.4060475162
1450000002376,SeoulGarden,(847) 390-8390,"3420 Milwaukee Avenue, Northbrook, IL",Northbrook,IL,847390,0,1,576170.1000719038
1450000002377,Serenitea,(708) 660-9670,"1046 Pleasant Street, Oak Park, IL",Oak Park,IL,708660,0,1,588363.5414630545
1450000002378,SevenGramsCaffe,(212) 727-1777,"275 Seventh Avenue, New York, NY",New York,NY,212727,0,3,268251.2127659576
1450000002379,ShabuShabuKobeMidtown,(212) 695-8855,"3 West 36th Street, New York, NY",New York,NY,212695,0,3,268251.2127659576
1450000002380,ShahRestaurant,(408) 542-9450,"962 W. El Camino Real, Sunnyvale, CA",Sunnyvale,CA,408542,0,2,520760.8163940223
1450000002381,ShaherzadRestaurant,(310) 470-3242,"1422 WestwoodBlvd, Los Angeles, ",Los Angeles,CA,310470,0,2,305365.81018923124
1450000002383,ShakeysPizza,(323) 263-9177,"2023 E Cesar E Chavez Ave, Los Angeles, CA",Los Angeles,CA,323263,0,2,305365.81018923124
1450000002384,Shalimar,(510) 494-1919,"3325 Walnut Avenue, Fremont, CA",Fremont,CA,510494,0,2,536559.0224470363
1450000002385,ShallotsBistro,(847) 677-3463,"7016 Carpenter Road, Skokie, IL",Skokie,IL,847677,0,1,612486.805407371
1450000002386,ShamrockClub,(312) 321-9314,"210 W. Kinzie Street, Chicago, IL",Chicago,IL,312321,0,1,602096.4060475162
1450000002387,ShanaThai,(650) 940-9990,"311 Moffett Boulevard, Suite A, Mountain View, CA",Mountain View,CA,650940,0,2,564241.6662302557
1450000002388,ShanghaiLee,(718) 349-6716,"157 Franklin Street, Brooklyn, NY",Brooklyn,NY,718349,0,3,650862.5810548888
1450000002389,ShanghaiTerrace,(312) 573-6744,"The Peninsula, 108 E. Superior Street, 4th Floor, Chicago, IL",Chicago,IL,312573,0,1,602096.4060475162
1450000002390,ShaoTingGuo,(641) 357-1683,"200 7th Ave N, Clear Lake, IA",Clear Lake,IA,641357,3,6,559071.141074406
1450000002391,Sharetea,(415) 205-9048,"34391 Alvarado Niles Road, Union City, CA",Union City,CA,415205,0,2,537648.4113092574
1450000002392,ShawsCrabHouse,(847) 517-2722,"1900 E. Higgins Road, Schaumburg, IL",Schaumburg,IL,847517,0,1,580249.5808402598
1450000002393,Shilla,(212) 967-1880,"37 West 32nd Street, New York, NY",New York,NY,212967,0,3,268251.2127659576
1450000002394,ShinToeBulYi,(415) 566-9221,"2001 Taraval Street, San Francisco, CA",San Francisco,CA,415566,0,2,423290.6819966108
1450000002395,ShorelineBrewery,(219) 879-4677,"208 Wabash St, Michigan City, IN",Michigan City,IN,219879,3,0,505658.4000371941
1450000002396,Shortys,(630) 694-9293,"123 W. Irving Park Road, Wood Dale, IL",Wood Dale,IL,630694,0,1,559108.912932629
1450000002397,ShumiJapaneseRestaurant,(908) 526-8596,"30 S Doughty Ave, Somerville, NJ",Somerville,NJ,908526,0,6,595257.2105818494
1450000002398,SiamCabin,(818) 986-6434,"13548 Ventura Blvd, Sherman Oaks, CA",Sherman Oaks,CA,818986,0,2,593826.2696518435
1450000002399,SiboneyCubanCuisine,(773) 276-8776,"2165 N. Western Avenue, Chicago, IL",Chicago,IL,773276,0,1,602096.4060475162
1450000002400,Sideboard,(925) 984-2713,"90 Railroad Avenue, Danville, CA",Danville,CA,925984,0,2,606690.3172162836
1450000002401,SilkRoadCafe,(212) 766-8665,"30 Mott Street, New York, NY, NY",New York,NY,212766,0,3,268251.2127659576
1450000002402,SillyYakBakery,(608) 833-5965,"7866 Mineral Point Road, Madison, WI",Madison,WI,608833,0,4,609773.4410629224
1450000002404,Simplethings,(310) 824-2000,"10874 Kinross Ave, Los Angeles, CA",Los Angeles,CA,310824,0,2,305365.81018923124
1450000002405,SimplyGreek,(925) 463-8801,"4220-C Rosewood Drive, Pleasanton, CA",Pleasanton,CA,925463,0,2,727544.9648622314
1450000002406,SistersCaribbeanCuisine,(212) 410-3000,"47 E 124th Street, New York, NY",New York,NY,212410,0,3,268251.2127659576
1450000002407,SizzlinGrill,(608) 752-3916,"15 N Franklin St, Janesville, WI",Janesville,WI,608752,0,4,568519.6680014707
1450000002408,Sketch,(215) 634-3466,"413 E Girard Avenue, Philadelphia, PA",Philadelphia,PA,215634,1,0,456569.6461531867
1450000002409,Skylark,(312) 948-5275,"2149 S. Halsted Street, Chicago, IL",Chicago,IL,312948,0,1,602096.4060475162
1450000002410,SkylinePizza,(510) 568-4122,"4400 Keller Avenue, Oakland, CA",Oakland,CA,510568,0,2,528527.4023130102
1450000002411,SliceofChicago,(847) 934-7542,"36 S. Northwest Highway, IL",Palatine,IL,847934,0,1,603021.7224919024
1450000002412,SlideFoodCart,(608) 630-4824,"711 State St, Madison, WI",Madison,WI,608630,0,4,609773.4410629224
1450000002413,SmallBar,(773) 509-9888,"2956 N. Albany Avenue, Chicago, IL",Chicago,IL,773509,0,1,602096.4060475162
1450000002414,SmallCheval,(312) 929-4580,"1732 N. Milwaukee Avenue, Chicago, IL",Chicago,IL,312929,0,1,602096.4060475162
1450000002415,Smashburger,(630) 593-5030,"842 N. Randall Road, IL",Illinois,IL,630593,0,1,675451.362624407
1450000002416,Smashburger,(224) 232-8326,"148 S. Gary Avenue, Bloomingdale, IL",Bloomingdale,IL,224232,0,1,531219.2518854548
1450000002417,SmithsBar,(212) 459-0643,"701 8th Avenue, New York, NY",New York,NY,212459,0,3,268251.2127659576
1450000002418,SmittenIceCream,(510) 594-7630,"5800 College Avenue, Rockridge/Temescal, ",Rockridge/Temescal,CA,510594,0,2,543035.5874427303
1450000002419,SmokeBerkeley,(510) 548-8801,"2434 San Pablo Avenue, Berkeley, CA",Berkeley,CA,510548,0,2,539664.412553759
1450000002420,SmokysClub,(608) 233-2120,"3005 University Ave, Madison, WI",Madison,WI,608233,0,4,609773.4410629224
1450000002421,SmugglersCove,(415) 869-1900,"650 Gough Street, Western Addition, San Francisco, ",San Francisco,CA,415869,0,2,423290.6819966108
1450000002422,SnackersCafe,(708) 246-9499,"909 Burlington Avenue, Western Springs, IL",Western Springs,IL,708246,0,1,571076.0676224667
1450000002423,Snarfs,(773) 935-2222,"2201 N. Lincoln Avenue, Chicago, IL",Chicago,IL,773935,0,1,602096.4060475162
1450000002424,SnickersBarGrill,(312) 527-0437,"448 N. State Street, Chicago, IL",Chicago,IL,312527,0,1,602096.4060475162
1450000002426,SnowDragonShavery,(773) 281-9866,"2618 N. Clark Street, Chicago, IL",Chicago,IL,773281,0,1,602096.4060475162
1450000002427,SocarratPaellaBar,(212) 462-1000,"259 West 19th Street, New York, NY, NY",New York,NY,212462,0,3,268251.2127659576
1450000002428,SohoGourmetCuisines,(608) 556-7738,"105 Martin Luther King Junior Blvd, Madison, WI",Madison,WI,608556,0,4,609773.4410629224
1450000002429,SolAzteca,(608) 561-8211,"1821 S Park St, Madison, WI",Madison,WI,608561,0,4,609773.4410629224
1450000002430,SolanoGrillBar,(510) 525-8686,"1133 Solano Avenue, Albany, CA",Albany,CA,510525,0,2,543473.9076769019
1450000002431,SolardeCahuenga,(323) 467-7510,"1847 N Cahuenga Blvd, Hollywood, CA",Hollywood,CA,323467,0,2,513657.175267013
1450000002432,SonofaGunRestaurant,(323) 782-9033,"8370 W 3rd St, Los Angeles, CA",Los Angeles,CA,323782,0,2,305365.81018923124
1450000002433,SonicDrive,(317) 856-5777,"8060 Upland Bend, Camby, IN",Camby,IN,317856,3,0,518406.0380298575
1450000002434,SonicDrive,(608) 831-2633,"6413 University Ave., Middleton, WI",Middleton,WI,608831,0,4,572637.0446096681
1450000002435,SoomSoom56,(212) 355-6888,"672 Lexington Avenue, New York, NY",New York,NY,212355,0,3,268251.2127659576
1450000002436,SophiasBakeryCafe,(608) 259-1506,"831 E Johnson St, Madison, WI",Madison,WI,608259,0,4,609773.4410629224
1450000002437,SopraffinaMarketcaffe,(312) 583-1100,"175 W. Jackson Boulevard, IL",Chicago,IL,312583,0,1,602096.4060475162
1450000002438,SottoMare,(415) 398-3181,"552 Green Street, San Francisco, CA",San Francisco,CA,415398,0,2,423290.6819966108
1450000002439,SoukSandwich,(212) 625-3982,"117 Avenue Of The Americas, New York, NY",New York,NY,212625,0,3,268251.2127659576
1450000002440,SoulmansBar,(817) 280-9741,"565 W Bedford Euless Road, Hurst, TX",Hurst,TX,817280,2,3,586542.9403349563
1450000002441,SouthBeachCafe,(415) 974-1115,"800 The Embarcadero, San Francisco, CA",San Francisco,CA,415974,0,2,423290.6819966108
1450000002442,SouthportGroceryCafe,(773) 665-0100,"3552 N. Southport Avenue, Chicago, IL",Chicago,IL,773665,0,1,602096.4060475162
1450000002443,SP2CommunalBarRestaurant,(408) 299-2000,"72 N Almaden Avenue, San Jose, CA",San Jose,CA,408299,0,2,458018.6952286013
1450000002444,SpaccaNapoli,(773) 878-2420,"1769 W. Sunnyside Avenue, Chicago, IL",Chicago,IL,773878,0,1,602096.4060475162
1450000002445,Spago,(310) 385-0880,"176 N Canon Dr, Beverly Hills, CA",Beverly Hills,CA,310385,0,2,493317.866017891
1450000002446,SpanglishMexicanKitchen,(312) 663-1668,"555 S. State Street, Chicago, IL",Chicago,IL,312663,0,1,602096.4060475162
1450000002447,SpankysGyrosIII,(847) 742-4826,"51 Clock Tower Plaza, IL",Elgin,IL,847742,0,1,607587.9454648369
1450000002448,SpartanBowl,(608) 838-8014,"4711 Farwell St, McFarland, WI",McFarland,WI,608838,0,4,556974.936962839
1450000002449,SpeederiaPizzeria,(650) 591-9115,"711 Laurel Street, San Carlos, CA",San Carlos,CA,650591,0,2,564168.0377872325
1450000002450,SpicyBite,(415) 647-4036,"3501 Mission Street, San Francisco, CA",San Francisco,CA,415647,0,2,423290.6819966108
1450000002451,SpicyPizza,(718) 706-6655,"43-22 43rd Avenue, Queens, NY",Queens,NY,718706,0,3,708294.8666243096
1450000002452,SplitBread,(415) 603-2000,"145 4th Street, San Francisco, CA",San Francisco,CA,415603,0,2,423290.6819966108
1450000002453,SpotDessertBar,(212) 673-6745,"13 St. Marks Place, New York, NY",New York,NY,212673,0,3,268251.2127659576
1450000002454,SPQR,(415) 771-7779,"1911 Fillmore Street,  San Francisco, CA", San Francisco,CA,415771,0,2,524205.3951781471
1450000002455,SpringCreekRestaurant,(608) 592-0600,"118 S Main St, Lodi, WI",Lodi,WI,608592,0,4,577629.4010794479
1450000002456,SpringGarden,(608) 850-3732,"225 South Century Avenue, Waunakee, WI",Waunakee,WI,608850,0,4,565826.1694669146
1450000002457,SpringGardenRestaurant,(608) 437-7470,"520 Springdale St, Mount Horeb, WI",Mount Horeb,WI,608437,0,4,560290.9374529914
1450000002458,SprinklesCupcakes,(312) 573-1600,"50 E. Walton Street, Chicago, IL",Chicago,IL,312573,0,1,602096.4060475162
1450000002459,Spritzenhaus,(347) 987-4632,"33 Nassau Avenue, Brooklyn, NY",Brooklyn,NY,347987,0,3,650862.5810548888
1450000002460,SproutCafe,(650) 323-7688,"168 University Avenue, Palo Alto, CA",Palo Alto,CA,650323,0,2,555711.7871789793
1450000002461,SproutCafe,(323) 848-2195,"8410 W Sunset Blvd, West Hollywood, CA",West Hollywood,CA,323848,0,2,506845.6398507872
1450000002462,SpunkyDunkers,(847) 255-6677,"3441 N. Arlington Heights Road, IL",Illinois,IL,847255,0,1,675451.362624407
1450000002463,SpurTreeLounge,(212) 477-9977,"74 Orchard Street, New York, NY",New York,NY,212477,0,3,268251.2127659576
1450000002464,SrIndianCuisine,(626) 357-0823,"934 Hamilton Rd, Duarte, CA",Duarte,CA,626357,0,2,561500.0976640346
1450000002465,StMarysPub,(415) 529-1325,"3845 Mission Street, San Francisco, CA",San Francisco,CA,415529,0,2,423290.6819966108
1450000002466,StVincent,(415) 285-1200,"1270 Valencia Street, San Francisco, CA",San Francisco,CA,415285,0,2,423290.6819966108
1450000002467,STACKEDFoodWellBuilt,(310) 542-5068,"3525 W Carson St Ste #172, Torrance, CA",Torrance,CA,310542,0,2,464106.97046102246
1450000002468,StageDoorDeli,(212) 868-9655,"5 Penn Plaza, New York, NY",New York,NY,212868,0,3,268251.2127659576
1450000002469,StandardMarketGrill,(773) 857-3080,"444 W. Fullerton Parkway, Chicago, IL",Chicago,IL,773857,0,1,602096.4060475162
1450000002470,Staron18,(212) 366-0994,"128 10th Avenue, New York, NY",New York,NY,212366,0,3,268251.2127659576
1450000002471,Starbucks,(925) 251-0588,"PleasantonSquare, 6050 B Johnson Drive, Pleasanton, CA",Pleasanton,CA,925251,0,2,727544.9648622314
1450000002472,Starbucks,(718) 332-2489,"42 Hillel Place, Brooklyn, NY",Brooklyn,NY,718332,0,3,650862.5810548888
1450000002473,Starbucks,(708) 346-0144,"7788 S. Cicero Avenue, Burbank, IL",Burbank,IL,708346,0,1,602895.3027429222
1450000002474,Starbucks,(219) 558-2645,"9939 Wicker Ave, Saint John, IN46373",Saint John,IN,219558,3,0,505616.6352169236
1450000002475,Starbucks,(201) 222-2491,"314 Washington Street, Hoboken, NJ",Hoboken,NJ,201222,0,6,494796.9664003134
1450000002476,Starbucks,(201) 332-3920,"15 Exchange Pl, Jersey City, NJ",Jersey City,NJ,201332,0,6,490155.2821613447
1450000002477,Starbucks,(718) 457-0875,"78-25 37th Avenue, Queens, NY, NY",Queens,NY,718457,0,3,708294.8666243096
1450000002478,Starbucks,(847) 729-6102,"The Glen Town Center, 1895 Tower Drive, Glenview, IL",Glenview,IL,847729,0,1,623134.1609879945
1450000002479,Starbucks,(925) 228-0553,"700 Main Street, Martinez, CA",Martinez,CA,925228,0,2,606623.176314394
1450000002480,Starbucks,(415) 296-9056,"222 Mason Street, San Francisco, CA",San Francisco,CA,415296,0,2,423290.6819966108
1450000002481,Starbucks,(650) 348-5138,"1160 BurlingameAvenue, Burlingame, ",Burlingame,CA,650348,0,2,565535.2260301362
1450000002482,Starbucks,(608) 244-4013,"4202 E Washington Ave, Madison, WI",Madison,WI,608244,0,4,609773.4410629224
1450000002483,StarbucksCafe,(718) 561-3749,"64 W 225th Street, Bronx, NY, NY",Bronx,NY,718561,0,3,674443.1440244734
1450000002484,StarbucksCoffee,(212) 586-0911,"30 Rockefeller Plaza, Concourse Level, New York, NY",New York,NY,212586,0,3,268251.2127659576
1450000002485,StarvinMarvinsRestaurant,(417) 334-7402,"3400 W 76 Country Blvd, Branson, MO",Branson,MO,417334,3,7,529808.8976726817
1450000002486,StateStreetBrats,(608) 255-5544,"603 State St, Madison, WI",Madison,WI,608255,0,4,609773.4410629224
1450000002487,StavsKitchen,(630) 628-1100,"655 W. Lake Street, Addison, IL",Addison,IL,630628,0,1,549647.0209512583
1450000002488,SteakEscape,(608) 833-9771,"118 W Towne Mall, Madison, WI",Madison,WI,608833,0,4,609773.4410629224
1450000002489,SteakOut,(626) 348-2103,"516 E Live Oak Ave, Arcadia, CA",Arcadia,CA,626348,0,2,558543.4615030475
1450000002490,SteenbocksonOrchard,(608) 204-2733,"330 N. Orchard St., Madison, WI",Madison,WI,608204,0,4,609773.4410629224
1450000002491,SteffsSportsBar,(415) 777-1844,"141 2nd Street, San Francisco, CA",San Francisco,CA,415777,0,2,423290.6819966108
1450000002492,StellaPastryCafe,(415) 986-2914,"446 Columbus Avenue, San Francisco, CA",San Francisco,CA,415986,0,2,423290.6819966108
1450000002493,StetsonsModernSteakSushi,(312) 239-4491,"Hyatt Regency, 151 E. Wacker Drive, Chicago, IL",Chicago,IL,312239,0,1,602096.4060475162
1450000002494,StinkyBklyn,(718) 596-2873,"215 Smith Street, Brooklyn, NY",Brooklyn,NY,718596,0,3,650862.5810548888
1450000002495,StirCrazy,(847) 562-4800,"NorthbrookCourt, 1186 Northbrook Court, Northbrook, Chicago, IL",Chicago,IL,847562,0,1,602096.4060475162
1450000002496,Stix,(212) 673-6666,"112 East 23rd Street, New York, NY",New York,NY,212673,0,3,268251.2127659576
1450000002497,StoutBarrelHouseandGalley,(312) 475-1390,"642 N. Clark Street, River North, Chicago, ",Chicago,IL,312475,0,1,602096.4060475162
1450000002498,StoutNYC,(212) 922-9009,"60 E 41 Street, New York, NY",New York,NY,212922,0,3,268251.2127659576
1450000002499,StoutRestaurantBar,(212) 629-6191,"133 W 33rd Street, New York, NY",New York,NY,212629,0,3,268251.2127659576
1450000002500,StregaBistro,(908) 665-5905,"430 Springfield Ave F, Berkeley Heights, NJ",Berkeley Heights,NJ,908665,0,6,595275.2956597859
1450000002501,Subsational,(718) 483-8797,"4011 13th Ave, Brooklyn, NY",Brooklyn,NY,718483,0,3,650862.5810548888
1450000002502,Subway,(347) 462-3201,"1819 Avenue U, Brooklyn, NY",Brooklyn,NY,347462,0,3,650862.5810548888
1450000002503,Subway,(215) 968-0206,"Summit Square Center, 11 Summit Square, Langhorne, PA",Langhorne,PA,215968,1,0,501238.24913787976
1450000002504,Subway,(608) 441-6887,"2850 University Ave, Madison, WI",Madison,WI,608441,0,4,609773.4410629224
1450000002505,Subway,(608) 592-7898,"807 N Main St, Lodi, WI",Lodi,WI,608592,0,4,577629.4010794479
1450000002507,Subway,(718) 345-7015,"5107 Church Avenue, Brooklyn, NY",Brooklyn,NY,718345,0,3,650862.5810548888
1450000002508,Subway,(715) 479-9788,"314 W Pine St, Eagle River, WI",Eagle River,WI,715479,0,4,570140.1599314958
1450000002509,Subway,(718) 380-4972,"15401 Union Turnpike, NY",New York,NY,718380,0,3,268251.2127659576
1450000002510,Subway,(925) 370-0782,"3750 Alhambra Avenue, Martinez, CA",Martinez,CA,925370,0,2,606623.176314394
1450000002511,Subway,(708) 423-5080,"1431 W. 95th Street, IL",Illinois,IL,708423,0,1,675451.362624407
1450000002512,Subway,(212) 840-1551,"31 W 43rd Street, New York, NY",New York,NY,212840,0,3,268251.2127659576
1450000002513,Subway,(608) 241-7827,"2813 N Sherman Ave, Madison, WI",Madison,WI,608241,0,4,609773.4410629224
1450000002514,Subway,(847) 619-0058,"111 Woodfield Mall Suite E, Schaumburg, Chicago, ",Chicago,IL,847619,0,1,602096.4060475162
1450000002515,Subway,(608) 442-1488,"5606 Schroeder Rd, Madison, WI",Madison,WI,608442,0,4,609773.4410629224
1450000002516,Subway,(502) 484-4567,"426 Roland Ave, Owenton, KY",Owenton,KY,502484,3,2,541309.2895801589
1450000002517,Suede,(347) 474-7328,"5610 Clarendon Road, Brooklyn, NY",Brooklyn,NY,347474,0,3,650862.5810548888
1450000002518,SuedeBarLounge,(213) 489-3590,"404 S Figueroa St Ste 102, Los Angeles, CA",Los Angeles,CA,213489,0,2,305365.81018923124
1450000002519,Suite,(212) 222-4600,"992 Amsterdam Avenue, New York, NY, NY",New York,NY,212222,0,3,268251.2127659576
1450000002520,Sujeo,(608) 630-9400,"10 N Livingston St, Madison, WI",Madison,WI,608630,0,4,609773.4410629224
1450000002521,SukiJapaneseRestaurant,(718) 238-2323,"9208 3rd Avenue, Brooklyn, NY",Brooklyn,NY,718238,0,3,650862.5810548888
1450000002522,SultansKitchen,(617) 570-9009,"116 State Street, Boston, MA",Boston,MA,617570,2,0,558192.0190996851
1450000002523,SummerSummerThaiEatery,(510) 658-3234,"5885 Hollis Street, Emeryville, CA",Emeryville,CA,510658,0,2,543040.1266768072
1450000002524,Sunflower,(510) 881-2657,"3483 Castro ValleyBoulevard, Castro Valley, ",Castro Valley,CA,510881,0,2,539684.782372811
1450000002525,SunnySpot,(310) 448-8884,"822 Washington Blvd, Marina Del Rey, CA",Marina Del Rey,CA,310448,0,2,484476.5826718763
1450000002526,SunriseFamilyRestaurant,(608) 877-1930,"1052 W Main St, Stoughton, WI",Stoughton,WI,608877,0,4,563467.3043763577
1450000002527,SunroomCafe,(608) 255-1555,"638 State St, Madison, WI",Madison,WI,608255,0,4,609773.4410629224
1450000002528,SunshineRestaurantGrill,(718) 639-6900,"69-11 Northern Boulevard, Queens, NY",Queens,NY,718639,0,3,708294.8666243096
1450000002529,SuperdawgDrive,(847) 459-1900,"333 S. Milwaukee Avenue, Wheeling, IL",Wheeling,IL,847459,0,1,590823.5799204583
1450000002530,Supper,(212) 477-7600,"156 E 2nd Street, New York, NY",New York,NY,212477,0,3,268251.2127659576
1450000002531,SupplyHouse,(646) 861-3585,"1647 2nd Avenue, New York, NY",New York,NY,646861,0,3,268251.2127659576
1450000002532,Sushi,(212) 355-2229,"Citigroup Center, 601 Lexington Avenue, New York, NY",New York,NY,212355,0,3,268251.2127659576
1450000002533,SushiAkio,(718) 544-0942,"7145 Yellowstone Boulevard, Queens, NY",Queens,NY,718544,0,3,708294.8666243096
1450000002535,SushiBoat,(415) 781-5111,"389 Geary Street, San Francisco, CA",San Francisco,CA,415781,0,2,423290.6819966108
1450000002536,SushiDan,(323) 848-8583,"8000 W Sunset Blvd, Los Angeles, CA",Los Angeles,CA,323848,0,2,305365.81018923124
1450000002537,SushiDen,(248) 960-1141,"716 Pontiac Trail, Walled Lake, MI",Walled Lake,MI,248960,1,2,509442.0845801445
1450000002538,SushiExpress,(608) 467-9688,"610 University Ave, Madison, WI",Madison,WI,608467,0,4,609773.4410629224
1450000002539,SushiKBarII,(718) 627-5227,"627 Kings Highway, Brooklyn, NY",Brooklyn,NY,718627,0,3,650862.5810548888
1450000002540,SushiKomasa,(213) 680-1792,"351 E 2nd St, Los Angeles, CA",Los Angeles,CA,213680,0,2,305365.81018923124
1450000002541,SushiMura,(773) 281-9155,"3647 N. Southport Avenue, IL",Chicago,IL,773281,0,1,602096.4060475162
1450000002542,SushiRaw,(415) 863-6888,"682 Haight Street, San Francisco, CA",San Francisco,CA,415863,0,2,423290.6819966108
1450000002543,SushiStation,(847) 593-2450,"Meadows Town Mall Shopping Center, 1641 Algonquin Road, Rolling Meadows, IL",Rolling Meadows,IL,847593,0,1,587329.310913489
1450000002544,SushiX,(312) 491-9232,"1136 W. Chicago Avenue, IL",Chicago,IL,312491,0,1,602096.4060475162
1450000002545,Sushiko,(310) 274-3474,"9340 W Pico Blvd, Los Angeles, CA",Los Angeles,CA,310274,0,2,305365.81018923124
1450000002546,SusieCakes,(415) 474-2253,"2109 Chestnut Street, San Francisco, CA",San Francisco,CA,415474,0,2,423290.6819966108
1450000002547,SusinaBakery,(323) 934-7900,"7122 Beverly Blvd, Los Angeles, CA",Los Angeles,CA,323934,0,2,305365.81018923124
1450000002548,SuwanasakThaiCuisine,(608) 270-4440,"811 S. Gammon Rd., Madison, WI",Madison,WI,608270,0,4,609773.4410629224
1450000002549,SuzysPasties,(906) 643-7007,"1020 US Highway 2 W, St Ignace, MI",St Ignace,MI,906643,1,2,595012.2163246239
1450000002550,SwagatRestaurant,(608) 836-9399,"707 N High Point Rd, Madison, WI",Madison,WI,608836,0,4,609773.4410629224
1450000002551,SwedishBakery,(773) 561-8919,"5348 N. Clark Street, Chicago, IL",Chicago,IL,773561,0,1,602096.4060475162
1450000002552,SweetAfton,(718) 777-2570,"30-09 34th Street, Queens, NY",Queens,NY,718777,0,3,708294.8666243096
1450000002553,SweetBasil,(718) 205-0080,"3928 61st St, Woodside, NY",Woodside,NY,718205,0,3,593526.6989597953
1450000002554,SweetMandyBs,(773) 244-1174,"1208 W. Webster Avenue, Chicago, IL",Chicago,IL,773244,0,1,602096.4060475162
1450000002555,SweetMaple,(415) 655-9169,"2101 Sutter Street, San Francisco, CA",San Francisco,CA,415655,0,2,423290.6819966108
1450000002556,SweetOwenCountryStore,(502) 484-1020,"5850 Highway 22, Owenton, KY",Owenton,KY,502484,3,2,541309.2895801589
1450000002557,SweetPeasBar,(870) 457-4211,"1395 Hwy 78 N, Wheatley, AR",Wheatley,AR,870457,2,5,590304.1110713244
1450000002558,SweetPeasIceCreamCoffee,(847) 266-1116,"764 Sheridan Road, Highwood, IL",Highwood,IL,847266,0,1,587286.7654423722
1450000002559,SweetSensationsPastry,(773) 275-0697,"1918 W. Montrose Avenue, Chicago, IL",Chicago,IL,773275,0,1,602096.4060475162
1450000002560,SweetTomatoes,(408) 730-8117,"1210 Kifer Road, Sunnyvale, CA",Sunnyvale,CA,408730,0,2,520760.8163940223
1450000002561,Sweetgreen,(347) 987-3863,"162 N 4th Street, Brooklyn, NY",Brooklyn,NY,347987,0,3,650862.5810548888
1450000002562,SweetwaterDeli,(630) 243-7210,"316 Canal Street, Lemont, IL",Lemont,IL,630243,0,1,564593.3389687865
1450000002563,SweetwaterTavernandGrille,(312) 698-7111,"Michigan Plaza, 225 N. Michigan Avenue, Chicago, IL",Chicago,IL,312698,0,1,602096.4060475162
1450000002564,SwissDelices,(510) 881-8669,"3315 Castro ValleyBoulevard, Castro Valley, ",Castro Valley,CA,510881,0,2,539684.782372811
1450000002565,SzechuanKitchen,(503) 699-5056,"15450 Boones Ferry Road, OR",Lake Oswego,OR,503699,1,6,542059.7939672798
1450000002566,SzechuanPalace,(212) 967-6088,"360 W 42nd Street, New York, NY",New York,NY,212967,0,3,268251.2127659576
1450000002567,TPhillipsAlehouse,(626) 256-4253,"601 S Myrtle Ave, Monrovia, CA",Monrovia,CA,626256,0,2,566458.9709118404
1450000002568,TaamMevorach,(718) 336-3368,"815 Avenue U, Brooklyn, NY",Brooklyn,NY,718336,0,3,650862.5810548888
1450000002569,Tabaq,(312) 944-1245,"1245 N. Clybourn Avenue, Chicago, IL",Chicago,IL,312944,0,1,602096.4060475162
1450000002570,TabounGrill,(847) 965-1818,"8808 Gross Point Road, Chicago, Skokie, IL",Skokie,IL,847965,0,1,612486.805407371
1450000002571,Tacko,(415) 796-3534,"3115 Fillmore Street, San Francisco, CA",San Francisco,CA,415796,0,2,423290.6819966108
1450000002572,TacoandBurritoHouse,(773) 871-8988,"3945 N. Broadway Street, Chicago, IL",Chicago,IL,773871,0,1,602096.4060475162
1450000002573,TacoBandito,(212) 989-5518,"325 8th Avenue, New York, NY",New York,NY,212989,0,3,268251.2127659576
1450000002574,TacoBell,(925) 406-0185,"3160 D Danville Boulevard, Alamo, CA",Alamo,CA,925406,0,2,601911.0137807427
1450000002575,TacoBell,(847) 549-0708,"1308 N. Milwaukee Avenue, Libertyville, IL",Libertyville,IL,847549,0,1,617619.2181812588
1450000002576,TacoBell,(608) 754-0623,"1619 Milton Ave, Janesville, WI",Janesville,WI,608754,0,4,568519.6680014707
1450000002577,TacoBell,(608) 249-7312,"4120 E Washington Ave, Madison, WI",Madison,WI,608249,0,4,609773.4410629224
1450000002578,TacoBell,(608) 827-6574,"421 Commerce Dr, Madison, WI",Madison,WI,608827,0,4,609773.4410629224
1450000002579,TacoBell,(925) 847-9843,"5524 Springdale Avenue, Suite A, Pleasanton, CA",Pleasanton,CA,925847,0,2,727544.9648622314
1450000002580,TacoBell,(925) 404-0094,"21001 San Ramon Valley Boulevard, Suite E-1, Dublin, CA",Dublin,CA,925404,0,2,623030.3942658074
1450000002581,TacoBell,(608) 222-8007,"100 E Broadway, Monona, WI",Monona,WI,608222,0,4,557642.1377795617
1450000002582,TacoChulo,(718) 302-2485,"318 Grand Street, Brooklyn, NY, NY",Brooklyn,NY,718302,0,3,650862.5810548888
1450000002583,TacoElJaliciense,(773) 235-2859,"2859 W. Chicago Avenue, West Town, Chicago, ",Chicago,IL,773235,0,1,602096.4060475162
1450000002584,TacoinaBag,(773) 954-2114,"4703 N. Lincoln Avenue, Chicago, IL",Chicago,IL,773954,0,1,602096.4060475162
